ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300102.SZ,2021-04-09,6.43,6.58,6.24,6.25,6.48,-0.23,-3.5494,442925.06,281672.694
300102.SZ,2021-04-12,6.27,6.33,6.07,6.08,6.25,-0.17,-2.72,339557.0,209549.868
300102.SZ,2021-04-13,6.08,6.2,6.0,6.17,6.08,0.09,1.4803,298030.0,181833.757
300102.SZ,2021-04-14,6.17,6.38,6.08,6.28,6.17,0.11,1.7828,328347.0,204550.591
300102.SZ,2021-04-15,6.23,6.24,6.07,6.09,6.28,-0.19,-3.0255,245673.76,150456.861
300102.SZ,2021-04-16,6.13,6.27,6.07,6.17,6.09,0.08,1.3136,272569.0,168030.147
300102.SZ,2021-04-19,6.18,6.34,6.13,6.26,6.17,0.09,1.4587,326618.28,204545.826
300102.SZ,2021-04-20,6.28,6.65,6.18,6.41,6.26,0.15,2.3962,618668.01,398780.895
300102.SZ,2021-04-21,6.3,6.36,6.12,6.12,6.41,-0.29,-4.5242,420432.76,260798.746
300102.SZ,2021-04-22,6.15,6.41,6.1,6.23,6.12,0.11,1.7974,429865.11,270009.315
300102.SZ,2021-04-23,6.16,6.24,6.01,6.06,6.23,-0.17,-2.7287,359500.26,219482.335
300102.SZ,2021-04-26,6.18,6.81,6.14,6.57,6.06,0.51,8.4158,932248.01,606922.389
300102.SZ,2021-04-27,6.62,6.89,6.51,6.67,6.57,0.1,1.5221,832503.79,557050.227
300102.SZ,2021-04-28,6.7,6.8,6.51,6.71,6.67,0.04,0.5997,628364.17,418389.445
300102.SZ,2021-04-29,6.72,7.27,6.72,6.99,6.71,0.28,4.1729,1050446.31,739102.255
300102.SZ,2021-04-30,6.91,7.16,6.87,6.93,6.99,-0.06,-0.8584,695894.46,487157.422
300102.SZ,2021-05-06,6.87,7.2,6.63,7.14,6.93,0.21,3.0303,789631.86,553647.114
300102.SZ,2021-05-07,7.2,7.27,6.72,6.76,7.14,-0.38,-5.3221,709256.29,490373.459
300102.SZ,2021-05-10,6.76,6.96,6.58,6.76,6.76,0.0,0.0,545169.78,368622.335
300102.SZ,2021-05-11,6.68,6.82,6.55,6.82,6.76,0.06,0.8876,463067.0,310216.331
300102.SZ,2021-05-12,6.74,7.6,6.57,7.5,6.82,0.68,9.9707,1143066.26,825619.638
300102.SZ,2021-05-13,7.32,7.88,7.28,7.48,7.5,-0.02,-0.2667,1208939.99,919335.233
300102.SZ,2021-05-14,7.47,7.66,7.36,7.44,7.48,-0.04,-0.5348,822591.07,615218.923
300102.SZ,2021-05-17,7.8,8.46,7.42,7.45,7.44,0.01,0.1344,1184798.56,929196.042
300102.SZ,2021-05-18,7.16,7.41,7.11,7.18,7.45,-0.27,-3.6242,781530.81,564076.58
300102.SZ,2021-05-19,7.2,7.47,7.06,7.29,7.18,0.11,1.532,733130.14,532459.989
300102.SZ,2021-05-20,7.16,7.36,7.06,7.17,7.29,-0.12,-1.6461,559110.02,402608.939
300102.SZ,2021-05-21,7.25,7.55,7.13,7.55,7.17,0.38,5.2999,799162.21,593433.938
300102.SZ,2021-05-24,7.5,8.05,7.4,7.9,7.55,0.35,4.6358,881081.06,682241.639
300102.SZ,2021-05-25,7.89,8.09,7.65,7.93,7.9,0.03,0.3797,753745.0,591467.296
300102.SZ,2021-05-26,7.93,8.02,7.69,7.7,7.93,-0.23,-2.9004,610859.75,476165.38
300102.SZ,2021-05-27,7.7,8.4,7.66,8.16,7.7,0.46,5.974,1111672.96,902451.9
300102.SZ,2021-05-28,8.05,8.21,7.95,8.05,8.16,-0.11,-1.348,789269.43,635960.531
300102.SZ,2021-05-31,8.11,8.26,7.97,8.13,8.05,0.08,0.9938,648185.84,524346.95
300102.SZ,2021-06-01,8.04,8.27,7.86,7.88,8.13,-0.25,-3.075,725910.96,584400.93
300102.SZ,2021-06-02,7.79,7.88,7.38,7.38,7.88,-0.5,-6.3452,809969.14,617471.57
300102.SZ,2021-06-03,7.31,7.48,7.23,7.27,7.38,-0.11,-1.4905,473821.0,348926.212
300102.SZ,2021-06-04,7.3,7.65,7.24,7.5,7.27,0.23,3.1637,574523.88,429430.509
300102.SZ,2021-06-07,7.66,8.0,7.66,7.9,7.5,0.4,5.3333,757698.56,596765.991
300102.SZ,2021-06-08,7.8,8.11,7.76,7.88,7.9,-0.02,-0.2532,712926.41,565285.909
300102.SZ,2021-06-09,7.88,8.08,7.7,7.83,7.88,-0.05,-0.6345,511259.06,401866.526
300102.SZ,2021-06-10,7.76,8.88,7.69,8.43,7.83,0.6,7.6628,1240682.72,1026625.67
300102.SZ,2021-06-11,8.3,8.55,8.11,8.19,8.43,-0.24,-2.847,904788.79,755199.625
300102.SZ,2021-06-15,8.5,8.59,7.95,8.1,8.19,-0.09,-1.0989,887390.02,736164.645
300102.SZ,2021-06-16,7.94,9.34,7.94,8.61,8.1,0.51,6.2963,1388885.61,1218808.201
300102.SZ,2021-06-17,8.59,9.84,8.49,9.48,8.61,0.87,10.1045,1784306.98,1624273.964
300102.SZ,2021-06-18,9.36,9.99,9.12,9.38,9.48,-0.1,-1.0549,1620494.36,1536400.485
300102.SZ,2021-06-21,9.19,9.55,9.16,9.31,9.38,-0.07,-0.7463,1120744.37,1043477.669
300102.SZ,2021-06-22,9.18,9.28,8.73,8.95,9.31,-0.36,-3.8668,994148.71,891481.353
300102.SZ,2021-06-23,8.86,9.44,8.84,9.15,8.95,0.2,2.2346,1048602.84,964269.136
300102.SZ,2021-06-24,9.17,9.45,8.92,8.98,9.15,-0.17,-1.8579,771323.05,706983.276
300102.SZ,2021-06-25,8.85,9.08,8.45,8.68,8.98,-0.3,-3.3408,836536.43,727563.234
300102.SZ,2021-06-28,8.78,9.37,8.68,9.18,8.68,0.5,5.7604,882481.13,802417.592
300102.SZ,2021-06-29,9.05,9.12,8.7,8.73,9.18,-0.45,-4.902,609196.53,538627.271
300102.SZ,2021-06-30,8.83,9.46,8.81,9.29,8.73,0.56,6.4147,1100619.13,1015547.91
300102.SZ,2021-07-01,9.21,9.85,8.9,8.9,9.29,-0.39,-4.1981,1135529.25,1062151.272
300102.SZ,2021-07-02,8.74,9.17,8.72,8.85,8.9,-0.05,-0.5618,726827.0,648542.861
300102.SZ,2021-07-05,9.07,9.27,8.76,9.25,8.85,0.4,4.5198,787240.95,711663.939
300102.SZ,2021-07-06,9.2,9.68,9.11,9.44,9.25,0.19,2.0541,994066.92,930459.21
300102.SZ,2021-07-07,9.22,9.51,8.91,9.44,9.44,0.0,0.0,767271.23,711593.354
300102.SZ,2021-07-08,9.42,9.89,9.32,9.83,9.44,0.39,4.1314,1214808.65,1171687.393
300102.SZ,2021-07-09,9.69,9.79,9.36,9.62,9.83,-0.21,-2.1363,824356.01,788038.58
300102.SZ,2021-07-12,9.62,9.78,9.35,9.62,9.62,0.0,0.0,725967.64,692783.49
300102.SZ,2021-07-13,9.51,9.55,8.92,9.04,9.62,-0.58,-6.0291,917603.4,844282.786
300102.SZ,2021-07-14,8.98,9.2,8.91,9.06,9.04,0.02,0.2212,454841.92,413488.223
300102.SZ,2021-07-15,8.92,9.06,8.22,8.38,9.06,-0.68,-7.5055,792551.01,677693.172
300102.SZ,2021-07-16,8.35,8.76,8.31,8.4,8.38,0.02,0.2387,502837.92,429563.845
300102.SZ,2021-07-19,8.25,8.51,8.12,8.43,8.4,0.03,0.3571,340183.29,284802.92
300102.SZ,2021-07-20,8.33,8.83,8.28,8.79,8.43,0.36,4.2705,579701.92,502185.109
300102.SZ,2021-07-21,8.8,9.34,8.72,9.16,8.79,0.37,4.2093,845795.97,768445.603
300102.SZ,2021-07-22,9.18,10.38,9.03,9.99,9.16,0.83,9.0611,1467131.98,1415988.249
300102.SZ,2021-07-23,9.99,11.17,9.8,10.22,9.99,0.23,2.3023,1714574.51,1785315.313
300102.SZ,2021-07-26,10.53,10.63,9.8,10.15,10.22,-0.07,-0.6849,1273686.36,1299822.127
300102.SZ,2021-07-27,10.4,10.78,10.0,10.11,10.15,-0.04,-0.3941,1348221.58,1396718.377
300102.SZ,2021-07-28,9.72,10.44,9.26,10.06,10.11,-0.05,-0.4946,1098367.28,1095191.016
300102.SZ,2021-07-29,10.3,10.74,10.0,10.31,10.06,0.25,2.4851,1326507.69,1375841.986
300102.SZ,2021-07-30,10.27,10.37,9.77,10.03,10.31,-0.28,-2.7158,1347869.0,1354965.883
300102.SZ,2021-08-02,9.8,10.15,9.47,9.74,10.03,-0.29,-2.8913,902836.88,879581.599
300102.SZ,2021-08-03,9.66,9.69,8.76,8.83,9.74,-0.91,-9.3429,1102498.72,1003145.941
300102.SZ,2021-08-04,8.78,9.22,8.75,9.19,8.83,0.36,4.077,710028.22,646392.464
300102.SZ,2021-08-05,9.21,9.34,8.88,9.07,9.19,-0.12,-1.3058,620507.32,568319.462
300102.SZ,2021-08-06,9.16,9.27,8.96,9.23,9.07,0.16,1.7641,551902.2,503690.02
300102.SZ,2021-08-09,9.08,9.1,8.75,8.96,9.23,-0.27,-2.9252,569266.73,507087.348
300102.SZ,2021-08-10,8.98,9.23,8.88,9.11,8.96,0.15,1.6741,559606.51,507621.934
300102.SZ,2021-08-11,9.1,9.64,8.97,9.63,9.11,0.52,5.708,934922.52,873664.004
300102.SZ,2021-08-12,9.6,9.87,9.44,9.65,9.63,0.02,0.2077,833762.52,803360.035
300102.SZ,2021-08-13,9.52,9.66,9.35,9.42,9.65,-0.23,-2.3834,577822.08,546933.288
300102.SZ,2021-08-16,9.34,9.55,9.03,9.17,9.42,-0.25,-2.6539,526149.83,487204.704
300102.SZ,2021-08-17,9.17,9.24,8.5,8.58,9.17,-0.59,-6.434,673904.2,595141.876
300102.SZ,2021-08-18,8.56,8.9,8.46,8.86,8.58,0.28,3.2634,514439.5,447592.803
300102.SZ,2021-08-19,8.76,9.46,8.68,9.19,8.86,0.33,3.7246,846316.5,776186.99
300102.SZ,2021-08-20,9.02,9.37,9.01,9.11,9.19,-0.08,-0.8705,580658.7,533887.702
300102.SZ,2021-08-23,9.09,9.42,9.05,9.33,9.11,0.22,2.4149,562503.4,520670.345
300102.SZ,2021-08-24,9.33,9.65,9.2,9.47,9.33,0.14,1.5005,720204.4,679271.015
300102.SZ,2021-08-25,9.42,9.49,9.08,9.36,9.47,-0.11,-1.1616,562052.8,519093.701
300102.SZ,2021-08-26,9.67,9.94,9.18,9.2,9.36,-0.16,-1.7094,746234.3,713521.543
300102.SZ,2021-08-27,9.1,9.45,8.96,8.97,9.2,-0.23,-2.5,531391.82,484488.022
300102.SZ,2021-08-30,8.97,9.16,8.82,8.94,8.97,-0.03,-0.3344,419065.82,376368.175
300102.SZ,2021-08-31,8.93,8.93,8.45,8.6,8.94,-0.34,-3.8031,475351.37,410692.556
300102.SZ,2021-09-01,8.55,8.75,8.29,8.64,8.6,0.04,0.4651,403115.5,344483.656
300102.SZ,2021-09-02,8.58,8.6,8.4,8.56,8.64,-0.08,-0.9259,323059.0,274776.771
300102.SZ,2021-09-03,8.5,8.98,8.5,8.87,8.56,0.31,3.6215,502585.8,440563.818
300102.SZ,2021-09-06,8.95,8.95,8.73,8.84,8.87,-0.03,-0.3382,348123.02,307698.447
300102.SZ,2021-09-07,8.78,9.08,8.77,8.94,8.84,0.1,1.1312,353304.65,315085.801
300102.SZ,2021-09-08,8.9,9.32,8.85,9.21,8.94,0.27,3.0201,620465.8,563917.163
300102.SZ,2021-09-09,9.12,9.13,8.92,8.98,9.21,-0.23,-2.4973,373695.59,336880.91
300102.SZ,2021-09-10,8.93,9.19,8.72,9.01,8.98,0.03,0.3341,565026.67,507884.654
300102.SZ,2021-09-13,8.95,9.0,8.61,8.64,9.01,-0.37,-4.1065,429553.06,375609.31
300102.SZ,2021-09-14,8.6,8.77,8.51,8.54,8.64,-0.1,-1.1574,294173.0,253972.27
300102.SZ,2021-09-15,8.54,8.6,8.45,8.52,8.54,-0.02,-0.2342,218237.0,185993.378
300102.SZ,2021-09-16,8.49,8.57,8.14,8.14,8.52,-0.38,-4.4601,314187.0,262149.277
300102.SZ,2021-09-17,8.15,8.25,7.87,8.19,8.14,0.05,0.6143,274740.2,222104.947
300102.SZ,2021-09-22,8.09,8.32,8.04,8.29,8.19,0.1,1.221,230069.0,189436.552
300102.SZ,2021-09-23,8.35,8.5,8.25,8.3,8.29,0.01,0.1206,256623.0,215150.667
300102.SZ,2021-09-24,8.28,8.33,7.93,7.97,8.3,-0.33,-3.9759,254363.0,206030.964
300102.SZ,2021-09-27,7.88,8.05,7.54,7.57,7.97,-0.4,-5.0188,264373.2,204774.965
300102.SZ,2021-09-28,7.58,7.77,7.56,7.66,7.57,0.09,1.1889,170515.48,130460.211
300102.SZ,2021-09-29,7.56,7.71,7.48,7.48,7.66,-0.18,-2.3499,175861.0,133565.88
300102.SZ,2021-09-30,7.59,7.65,7.52,7.61,7.48,0.13,1.738,124041.0,94350.224
300102.SZ,2021-10-08,7.68,7.99,7.67,7.88,7.61,0.27,3.548,209261.79,164419.396
300102.SZ,2021-10-11,7.87,8.31,7.82,8.19,7.88,0.31,3.934,351400.02,286456.235
300102.SZ,2021-10-12,8.06,8.19,7.86,8.01,8.19,-0.18,-2.1978,233709.04,187736.877
300102.SZ,2021-10-13,8.0,8.25,7.98,8.18,8.01,0.17,2.1223,224554.06,183179.473
300102.SZ,2021-10-14,8.14,8.24,8.07,8.11,8.18,-0.07,-0.8557,164762.0,133827.198
300102.SZ,2021-10-15,8.11,8.35,7.98,8.15,8.11,0.04,0.4932,267395.06,219092.484
300102.SZ,2021-10-18,8.12,8.22,8.04,8.11,8.15,-0.04,-0.4908,188574.0,152923.721
300102.SZ,2021-10-19,8.13,8.15,8.01,8.03,8.11,-0.08,-0.9864,169876.0,137213.67
300102.SZ,2021-10-20,8.0,8.07,7.86,7.89,8.03,-0.14,-1.7435,197069.61,156447.159
300102.SZ,2021-10-21,7.99,8.01,7.69,7.72,7.89,-0.17,-2.1546,179298.04,139723.821
300102.SZ,2021-10-22,7.8,7.93,7.72,7.74,7.72,0.02,0.2591,191566.0,150092.176
300102.SZ,2021-10-25,7.65,7.88,7.57,7.88,7.74,0.14,1.8088,153548.0,119302.129
300102.SZ,2021-10-26,7.85,8.2,7.81,8.19,7.88,0.31,3.934,351964.15,284414.12
300102.SZ,2021-10-27,8.0,8.11,7.73,7.79,8.19,-0.4,-4.884,339630.06,268071.661
300102.SZ,2021-10-28,7.8,7.89,7.36,7.46,7.79,-0.33,-4.2362,279145.04,211692.13
300102.SZ,2021-10-29,7.43,7.95,7.43,7.91,7.46,0.45,6.0322,333301.51,259580.387
300102.SZ,2021-11-01,7.84,8.05,7.81,7.93,7.91,0.02,0.2528,264418.45,210444.325
300102.SZ,2021-11-02,7.95,8.21,7.9,7.96,7.93,0.03,0.3783,347634.02,280545.465
300102.SZ,2021-11-03,7.96,8.2,7.92,8.05,7.96,0.09,1.1307,275552.0,222535.679
300102.SZ,2021-11-04,8.14,8.25,8.03,8.24,8.05,0.19,2.3602,377733.0,308830.822
300102.SZ,2021-11-05,8.22,8.39,8.15,8.17,8.24,-0.07,-0.8495,390598.0,322724.275
300102.SZ,2021-11-08,8.15,8.17,7.93,8.1,8.17,-0.07,-0.8568,277884.0,223206.827
300102.SZ,2021-11-09,8.1,8.4,8.05,8.37,8.1,0.27,3.3333,406215.51,334727.234
300102.SZ,2021-11-10,8.63,8.76,8.44,8.72,8.37,0.35,4.1816,777192.59,669780.667
300102.SZ,2021-11-11,8.54,8.77,8.53,8.61,8.72,-0.11,-1.2615,533741.02,461072.767
300102.SZ,2021-11-12,8.75,9.17,8.73,8.81,8.61,0.2,2.3229,689292.06,613914.055
300102.SZ,2021-11-15,8.8,8.95,8.72,8.85,8.81,0.04,0.454,450291.06,397812.605
300102.SZ,2021-11-16,8.78,9.14,8.75,8.92,8.85,0.07,0.791,520135.02,466534.44
300102.SZ,2021-11-17,8.87,9.06,8.66,9.01,8.92,0.09,1.009,454145.65,403891.2
300102.SZ,2021-11-18,9.0,9.06,8.74,8.79,9.01,-0.22,-2.4417,397728.65,352690.58
300102.SZ,2021-11-19,8.75,8.94,8.72,8.8,8.79,0.01,0.1138,299226.3,264370.848
300102.SZ,2021-11-22,8.83,9.4,8.81,9.29,8.8,0.49,5.5682,752991.02,692920.191
300102.SZ,2021-11-23,9.19,9.3,9.08,9.1,9.29,-0.19,-2.0452,500735.0,458941.064
300102.SZ,2021-11-24,9.08,9.29,8.97,9.05,9.1,-0.05,-0.5495,428341.06,390418.073
300102.SZ,2021-11-25,8.95,9.21,8.84,8.88,9.05,-0.17,-1.8785,392956.49,353855.654
300102.SZ,2021-11-26,8.84,8.93,8.7,8.88,8.88,0.0,0.0,347373.06,305692.554
300102.SZ,2021-11-29,8.73,8.86,8.71,8.81,8.88,-0.07,-0.7883,233104.0,204813.713
300102.SZ,2021-11-30,8.86,9.07,8.83,8.87,8.81,0.06,0.681,351552.0,314582.325
300102.SZ,2021-12-01,8.88,9.14,8.85,9.06,8.87,0.19,2.1421,348756.0,314915.946
300102.SZ,2021-12-02,9.2,9.55,8.91,8.93,9.06,-0.13,-1.4349,626193.98,576962.208
300102.SZ,2021-12-03,8.91,9.35,8.91,9.13,8.93,0.2,2.2396,464603.77,423559.147
300102.SZ,2021-12-06,9.05,9.08,8.48,8.53,9.13,-0.6,-6.5717,566132.62,491749.876
300102.SZ,2021-12-07,8.61,8.65,8.2,8.38,8.53,-0.15,-1.7585,310132.0,259739.583
300102.SZ,2021-12-08,8.43,8.54,8.38,8.48,8.38,0.1,1.1933,202255.06,171304.643
300102.SZ,2021-12-09,8.48,10.18,8.48,9.77,8.48,1.29,15.2123,2221523.31,2179637.561
300102.SZ,2021-12-10,9.68,9.79,9.2,9.33,9.77,-0.44,-4.5036,1596985.96,1512499.382
300102.SZ,2021-12-13,9.53,9.56,9.11,9.23,9.33,-0.1,-1.0718,788171.0,727522.718
300102.SZ,2021-12-14,9.28,9.32,9.15,9.21,9.23,-0.02,-0.2167,649524.21,598973.109
300102.SZ,2021-12-15,9.12,9.28,9.04,9.11,9.21,-0.1,-1.0858,548966.05,501801.908
300102.SZ,2021-12-16,9.13,9.23,9.1,9.18,9.11,0.07,0.7684,448998.02,410757.755
300102.SZ,2021-12-17,9.23,9.29,8.84,8.85,9.18,-0.33,-3.5948,613213.02,555920.619
300102.SZ,2021-12-20,8.79,8.98,8.6,8.78,8.85,-0.07,-0.791,388349.89,341270.953
300102.SZ,2021-12-21,8.82,8.96,8.8,8.96,8.78,0.18,2.0501,263642.02,234062.251
300102.SZ,2021-12-22,8.93,9.18,8.89,9.05,8.96,0.09,1.0045,410366.62,372543.155
300102.SZ,2021-12-23,8.99,9.0,8.79,8.89,9.05,-0.16,-1.768,306209.98,272053.393
300102.SZ,2021-12-24,8.87,8.92,8.54,8.57,8.89,-0.32,-3.5996,328087.2,284811.938
300102.SZ,2021-12-27,8.58,8.71,8.51,8.71,8.57,0.14,1.6336,201546.0,173782.974
300102.SZ,2021-12-28,8.72,9.04,8.58,9.0,8.71,0.29,3.3295,408297.05,360150.299
300102.SZ,2021-12-29,8.9,9.02,8.79,8.85,9.0,-0.15,-1.6667,316110.01,280702.346
300102.SZ,2021-12-30,8.88,9.15,8.82,8.94,8.85,0.09,1.0169,375209.71,338027.787
300102.SZ,2021-12-31,9.0,9.05,8.89,8.99,8.94,0.05,0.5593,260747.22,234009.864
300102.SZ,2022-01-04,8.99,9.13,8.96,9.08,8.99,0.09,1.0011,302414.95,273248.764
300102.SZ,2022-01-05,9.11,9.12,8.7,8.76,9.08,-0.32,-3.5242,328588.2,290578.602
300102.SZ,2022-01-06,8.7,8.94,8.67,8.85,8.76,0.09,1.0274,221615.63,196141.336
300102.SZ,2022-01-07,9.01,9.14,8.77,8.77,8.85,-0.08,-0.904,348270.93,311951.464
300102.SZ,2022-01-10,8.65,8.68,8.27,8.45,8.77,-0.32,-3.6488,324272.52,273355.66
300102.SZ,2022-01-11,8.49,8.58,8.32,8.35,8.45,-0.1,-1.1834,207107.41,174779.999
300102.SZ,2022-01-12,8.39,8.48,8.35,8.47,8.35,0.12,1.4371,155753.0,131195.119
300102.SZ,2022-01-13,8.47,8.5,8.32,8.34,8.47,-0.13,-1.5348,149967.0,126010.038
300102.SZ,2022-01-14,8.3,8.41,7.96,8.06,8.34,-0.28,-3.3573,298079.0,244207.245
300102.SZ,2022-01-17,8.16,8.31,8.08,8.29,8.06,0.23,2.8536,192393.82,157944.481
300102.SZ,2022-01-18,8.29,8.35,8.16,8.19,8.29,-0.1,-1.2063,188485.0,155510.404
300102.SZ,2022-01-19,8.13,8.25,8.06,8.13,8.19,-0.06,-0.7326,152807.23,124448.711
300102.SZ,2022-01-20,8.06,8.12,7.85,7.86,8.13,-0.27,-3.321,199513.23,158375.821
300102.SZ,2022-01-21,7.85,7.92,7.75,7.8,7.86,-0.06,-0.7634,120842.0,94480.98
300102.SZ,2022-01-24,7.79,7.86,7.74,7.76,7.8,-0.04,-0.5128,105667.0,82393.037
300102.SZ,2022-01-25,7.73,7.78,7.36,7.37,7.76,-0.39,-5.0258,183081.0,137839.513
300102.SZ,2022-01-26,7.4,7.49,7.28,7.42,7.37,0.05,0.6784,111485.82,82366.831
300102.SZ,2022-01-27,7.38,7.43,7.07,7.07,7.42,-0.35,-4.717,149567.3,108144.748
300102.SZ,2022-01-28,7.2,7.47,7.13,7.39,7.07,0.32,4.5262,195589.02,143215.362
300102.SZ,2022-02-07,7.61,7.67,7.5,7.55,7.39,0.16,2.1651,158697.63,119877.638
300102.SZ,2022-02-08,7.51,7.7,7.49,7.69,7.55,0.14,1.8543,125899.3,95608.793
300102.SZ,2022-02-09,7.68,7.85,7.65,7.82,7.69,0.13,1.6905,156904.3,122225.451
300102.SZ,2022-02-10,7.85,7.88,7.75,7.86,7.82,0.04,0.5115,124770.02,97581.174
300102.SZ,2022-02-11,7.78,7.85,7.72,7.76,7.86,-0.1,-1.2723,124159.5,96576.223
300102.SZ,2022-02-14,7.86,7.97,7.77,7.85,7.76,0.09,1.1598,152341.07,120048.3
300102.SZ,2022-02-15,7.85,7.95,7.82,7.94,7.85,0.09,1.1465,147933.02,116887.836
300102.SZ,2022-02-16,7.95,8.03,7.9,7.98,7.94,0.04,0.5038,129609.0,103246.373
300102.SZ,2022-02-17,7.92,8.1,7.87,8.06,7.98,0.08,1.0025,196316.3,157280.674
300102.SZ,2022-02-18,8.01,8.39,7.98,8.32,8.06,0.26,3.2258,301979.43,249514.391
300102.SZ,2022-02-21,8.31,8.76,8.26,8.63,8.32,0.31,3.726,390098.0,333552.713
300102.SZ,2022-02-22,8.6,8.85,8.52,8.76,8.63,0.13,1.5064,404220.59,353290.249
300102.SZ,2022-02-23,8.7,8.95,8.68,8.92,8.76,0.16,1.8265,393405.0,348317.81
300102.SZ,2022-02-24,8.81,9.15,8.72,8.82,8.92,-0.1,-1.1211,621263.59,555411.405
300102.SZ,2022-02-25,8.92,9.14,8.85,8.87,8.82,0.05,0.5669,348783.99,311863.257
300102.SZ,2022-02-28,8.88,8.93,8.71,8.8,8.87,-0.07,-0.7892,251352.0,221396.996
300102.SZ,2022-03-01,8.8,8.87,8.68,8.83,8.8,0.03,0.3409,298430.0,261841.503
300102.SZ,2022-03-02,8.8,8.85,8.72,8.82,8.83,-0.01,-0.1133,164695.0,144813.485
300102.SZ,2022-03-03,8.88,9.04,8.71,8.76,8.82,-0.06,-0.6803,227805.0,200910.574
300102.SZ,2022-03-04,8.79,8.97,8.62,8.73,8.76,-0.03,-0.3425,250616.88,221387.883
300102.SZ,2022-03-07,8.73,8.89,8.62,8.73,8.73,0.0,0.0,241323.41,211643.104
300102.SZ,2022-03-08,8.75,8.94,8.66,8.82,8.73,0.09,1.0309,405328.02,357329.992
300102.SZ,2022-03-09,8.96,9.06,8.18,8.67,8.82,-0.15,-1.7007,529123.44,456864.201
300102.SZ,2022-03-10,8.8,8.82,8.36,8.45,8.67,-0.22,-2.5375,390382.0,333476.239
300102.SZ,2022-03-11,8.26,8.73,8.18,8.67,8.45,0.22,2.6036,385720.0,329879.388
300102.SZ,2022-03-14,8.99,9.09,8.12,8.13,8.67,-0.54,-6.2284,570685.04,486321.851
300102.SZ,2022-03-15,8.0,8.33,7.73,7.79,8.13,-0.34,-4.182,354264.22,286238.556
300102.SZ,2022-03-16,7.86,8.35,7.5,8.31,7.79,0.52,6.6752,433147.06,343950.718
300102.SZ,2022-03-17,8.37,8.85,8.27,8.58,8.31,0.27,3.2491,459043.0,396039.934
300102.SZ,2022-03-18,8.55,8.62,8.41,8.44,8.58,-0.14,-1.6317,246728.01,209381.854
300102.SZ,2022-03-21,8.54,9.17,8.46,9.05,8.44,0.61,7.2275,739518.06,661817.768
300102.SZ,2022-03-22,9.0,9.01,8.78,8.81,9.05,-0.24,-2.6519,383826.48,340701.399
300102.SZ,2022-03-23,8.81,9.32,8.77,9.31,8.81,0.5,5.6754,705080.41,641818.301
300102.SZ,2022-03-24,9.15,9.43,9.1,9.27,9.31,-0.04,-0.4296,514956.06,475460.892
300102.SZ,2022-03-25,9.28,9.35,8.99,8.99,9.27,-0.28,-3.0205,404435.41,370161.935
300102.SZ,2022-03-28,8.99,9.19,8.81,8.89,8.99,-0.1,-1.1123,343781.7,307888.146
300102.SZ,2022-03-29,8.93,8.95,8.56,8.61,8.89,-0.28,-3.1496,306043.03,266312.051
300102.SZ,2022-03-30,8.68,9.02,8.66,8.76,8.61,0.15,1.7422,318757.03,281578.465
300102.SZ,2022-03-31,8.7,9.24,8.64,8.99,8.76,0.23,2.6256,381072.0,341463.171
300102.SZ,2022-04-01,8.92,9.09,8.85,9.03,8.99,0.04,0.4449,272826.39,245002.632
300102.SZ,2022-04-06,8.92,9.11,8.91,9.06,9.03,0.03,0.3322,248491.44,223825.09
300102.SZ,2022-04-07,9.19,9.2,8.2,8.22,9.06,-0.84,-9.2715,538935.18,463135.843
300102.SZ,2022-04-08,8.28,8.45,8.1,8.27,8.22,0.05,0.6083,241329.86,200063.438
300102.SZ,2022-04-11,8.17,8.25,7.76,7.89,8.27,-0.38,-4.5949,241149.0,192035.069
300102.SZ,2022-04-12,7.93,8.0,7.66,8.0,7.89,0.11,1.3942,208626.0,163246.347
300102.SZ,2022-04-13,7.96,7.96,7.72,7.78,8.0,-0.22,-2.75,157317.78,122532.783
300102.SZ,2022-04-14,7.84,7.89,7.68,7.76,7.78,-0.02,-0.2571,172774.5,134374.054
300102.SZ,2022-04-15,7.7,7.74,7.49,7.58,7.76,-0.18,-2.3196,163508.99,124385.311
300102.SZ,2022-04-18,7.57,7.71,7.4,7.7,7.58,0.12,1.5831,136444.17,103981.097
300102.SZ,2022-04-19,7.65,7.74,7.52,7.62,7.7,-0.08,-1.039,129654.4,98798.71
300102.SZ,2022-04-20,7.65,7.78,7.45,7.48,7.62,-0.14,-1.8373,146572.04,111591.861
300102.SZ,2022-04-21,7.42,7.57,7.14,7.17,7.48,-0.31,-4.1444,177709.0,130083.621
300102.SZ,2022-04-22,7.19,7.22,7.0,7.07,7.17,-0.1,-1.3947,163715.0,116630.953
300102.SZ,2022-04-25,6.89,6.89,6.48,6.49,7.07,-0.58,-8.2037,231906.03,156064.525
300102.SZ,2022-04-26,6.56,6.71,6.4,6.42,6.49,-0.07,-1.0786,163763.73,107188.889
300102.SZ,2022-04-27,6.0,6.44,5.64,6.37,6.42,-0.05,-0.7788,289010.97,176353.766
300102.SZ,2022-04-28,6.27,6.33,5.94,6.0,6.37,-0.37,-5.8085,187229.05,114223.357
300102.SZ,2022-04-29,6.07,6.42,6.06,6.37,6.0,0.37,6.1667,190797.97,119993.24
300102.SZ,2022-05-05,6.36,6.48,6.29,6.41,6.37,0.04,0.6279,131086.71,84125.398
